catalogo_id,dataset_id,distribucion_id,serie_id,indice_tiempo_frecuencia,serie_titulo,serie_unidades,serie_descripcion,distribucion_titulo,distribucion_descripcion,distribucion_url_descarga,dataset_responsable,dataset_fuente,dataset_titulo,dataset_descripcion,dataset_tema,serie_indice_inicio,serie_indice_final,serie_valores_cant,serie_dias_no_cubiertos,serie_actualizada,serie_valor_ultimo,serie_valor_anterior,serie_var_pct_anterior,serie_discontinuada,consultas_total,consultas_30_dias,consultas_90_dias,consultas_180_dias
"(Diferencia entre Exportaciones e Importaciones)"",,1989-01-01,2009-01-01,21,3661,False,548474.96,646504.0,-0.15162944080779084,False,2,2,2,2"
"agroindustria,9cecf504-6352-4dae-bacb-0a8bfead3e7c,79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74,AGRO_0416,R/P1Y,yogur,Dolares,Cantidad de dólares en la balanza comercial de yogur.,Serie de Tiempo de Balanza comercial anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/9cecf504-6352-4dae-bacb-0a8bfead3e7c/resource/79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74/download/lacteos-balanza-anual-dolares-1989-2009.csv,Lácteos - Balanza comercial,,Lácteos - Balanza comercial,""Datos de la balanza comercial de productos lácteos."
"(Diferencia entre Exportaciones e Importaciones)"",,1989-01-01,2009-01-01,21,3661,False,6744184.6,8395784.0,-0.19671770974574865,False,0,0,0,0"
"agroindustria,9cecf504-6352-4dae-bacb-0a8bfead3e7c,79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74,AGRO_0417,R/P1Y,otros_fermentados,Dolares,Cantidad de dólares en la balanza comercial de otros fermentados. Incluye productos fermentados que no son yogur.,Serie de Tiempo de Balanza comercial anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/9cecf504-6352-4dae-bacb-0a8bfead3e7c/resource/79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74/download/lacteos-balanza-anual-dolares-1989-2009.csv,Lácteos - Balanza comercial,,Lácteos - Balanza comercial,""Datos de la balanza comercial de productos lácteos."
"(Diferencia entre Exportaciones e Importaciones)"",,1989-01-01,2009-01-01,21,3661,False,568423.83,435829.0,0.30423590444876303,False,0,0,0,0"
"agroindustria,9cecf504-6352-4dae-bacb-0a8bfead3e7c,79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74,AGRO_0418,R/P1Y,caseina,Dolares,Cantidad de dólares en la balanza comercial de caseina.,Serie de Tiempo de Balanza comercial anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/9cecf504-6352-4dae-bacb-0a8bfead3e7c/resource/79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74/download/lacteos-balanza-anual-dolares-1989-2009.csv,Lácteos - Balanza comercial,,Lácteos - Balanza comercial,""Datos de la balanza comercial de productos lácteos."
"(Diferencia entre Exportaciones e Importaciones)"",,1989-01-01,2009-01-01,21,3661,False,40957763.11,80672954.0,-0.49229870632975703,False,0,0,0,0"
"agroindustria,9cecf504-6352-4dae-bacb-0a8bfead3e7c,79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74,AGRO_0419,R/P1Y,caseinatos,Dolares,Cantidad de dólares en la balanza comercial de caseinatos.,Serie de Tiempo de Balanza comercial anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/9cecf504-6352-4dae-bacb-0a8bfead3e7c/resource/79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74/download/lacteos-balanza-anual-dolares-1989-2009.csv,Lácteos - Balanza comercial,,Lácteos - Balanza comercial,""Datos de la balanza comercial de productos lácteos."
"(Diferencia entre Exportaciones e Importaciones)"",,1989-01-01,2009-01-01,21,3661,False,-7324406.54,-15147349.0,-0.5164562102583099,False,0,0,0,0"
"agroindustria,9cecf504-6352-4dae-bacb-0a8bfead3e7c,79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74,AGRO_0420,R/P1Y,suero,Dolares,Cantidad de dólares en la balanza comercial de suero.,Serie de Tiempo de Balanza comercial anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/9cecf504-6352-4dae-bacb-0a8bfead3e7c/resource/79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74/download/lacteos-balanza-anual-dolares-1989-2009.csv,Lácteos - Balanza comercial,,Lácteos - Balanza comercial,""Datos de la balanza comercial de productos lácteos."
"(Diferencia entre Exportaciones e Importaciones)"",,1989-01-01,2009-01-01,21,3661,False,55181275.44,84755612.0,-0.348936617436023,False,0,0,0,0"
"agroindustria,9cecf504-6352-4dae-bacb-0a8bfead3e7c,79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74,AGRO_0421,R/P1Y,derivados_suero,Dolares,Cantidad de dólares en la balanza comercial de derivados del suero.,Serie de Tiempo de Balanza comercial anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/9cecf504-6352-4dae-bacb-0a8bfead3e7c/resource/79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74/download/lacteos-balanza-anual-dolares-1989-2009.csv,Lácteos - Balanza comercial,,Lácteos - Balanza comercial,""Datos de la balanza comercial de productos lácteos."
"(Diferencia entre Exportaciones e Importaciones)"",,1989-01-01,2009-01-01,21,3661,False,0.0,0.0,nan,False,0,0,0,0"
"agroindustria,9cecf504-6352-4dae-bacb-0a8bfead3e7c,79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74,AGRO_0422,R/P1Y,lactosa,Dolares,Cantidad de dólares en la balanza comercial de lactosa.,Serie de Tiempo de Balanza comercial anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/9cecf504-6352-4dae-bacb-0a8bfead3e7c/resource/79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74/download/lacteos-balanza-anual-dolares-1989-2009.csv,Lácteos - Balanza comercial,,Lácteos - Balanza comercial,""Datos de la balanza comercial de productos lácteos."
"(Diferencia entre Exportaciones e Importaciones)"",,1989-01-01,2009-01-01,21,3661,False,-141913.34,-146467.0,-0.031090006622652266,False,3,3,3,3"
"agroindustria,9cecf504-6352-4dae-bacb-0a8bfead3e7c,79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74,AGRO_0423,R/P1Y,helados,Dolares,Cantidad de dólares en la balanza comercial de helados.,Serie de Tiempo de Balanza comercial anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/9cecf504-6352-4dae-bacb-0a8bfead3e7c/resource/79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74/download/lacteos-balanza-anual-dolares-1989-2009.csv,Lácteos - Balanza comercial,,Lácteos - Balanza comercial,""Datos de la balanza comercial de productos lácteos."
"(Diferencia entre Exportaciones e Importaciones)"",,1989-01-01,2009-01-01,21,3661,False,3881212.44,8456334.0,-0.5410289565194564,False,0,0,0,0"
"agroindustria,9cecf504-6352-4dae-bacb-0a8bfead3e7c,79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74,AGRO_0424,R/P1Y,otros_lacteos,Dolares,Cantidad de dólares en la balanza comercial de otros lácteos.,Serie de Tiempo de Balanza comercial anual de productos lácteos,""Ministerio de Agricultura, Ganadería y Pesca"",https://datos.magyp.gob.ar/dataset/9cecf504-6352-4dae-bacb-0a8bfead3e7c/resource/79d0e117-6f2e-4c7c-8a39-b4b0b71c5c74/download/lacteos-balanza-anual-dolares-1989-2009.csv,Lácteos - Balanza comercial,,Lácteos - Balanza comercial,""Datos de la balanza comercial de productos lácteos."
"(Diferencia entre Exportaciones e Importaciones)"",,1989-01-01,2009-01-01,21,3661,False,36620691.81,7689466.0,3.762449279312764,False,3,3,3,3"
"agroindustria,9e1e77ba-267e-4eaa-a59f-3296e86b5f36,155e4f22-12e5-4026-a0f0-ca1ecb3c9950,AGRO_0249,R/P1Y,superficie_sembrada_girasol,Hectáreas,Estimación de las hectáreas sembradas de girasol,Serie de Tiempo Estimación de Girasol,Dirección de Estimaciones Agrícolas,http://datos.agroindustria.gob.ar/dataset/9e1e77ba-267e-4eaa-a59f-3296e86b5f36/resource/155e4f22-12e5-4026-a0f0-ca1ecb3c9950/download/girasol.csv,Agricultura - Estimaciones agrícolas,MAGyP,Agricultura - Estimaciones agrícolas,""Serie de estadística agrícola, por cultivo, campaña, provincia y partido/departamento de la República Argentina. Contiene los siguientes datos: superficie sembrada, superficie cosechada, producción y rendimiento. Las superficies se muestran en hectáreas, la producción en toneladas y el rendimiento en kg/ha. Los datos se actualizan semestralmente."",,1969-01-01,2017-01-01,49,1296,False,1704296,1861595,-0.0844968964785574,True,351,29,117,130"
"agroindustria,9e1e77ba-267e-4eaa-a59f-3296e86b5f36,155e4f22-12e5-4026-a0f0-ca1ecb3c9950,AGRO_0250,R/P1Y,superficie_cosechada_girasol,Hectáreas,Estimación de las hectáreas cosechadas de girasol,Serie de Tiempo Estimación de Girasol,Dirección de Estimaciones Agrícolas,http://datos.agroindustria.gob.ar/dataset/9e1e77ba-267e-4eaa-a59f-3296e86b5f36/resource/155e4f22-12e5-4026-a0f0-ca1ecb3c9950/download/girasol.csv,Agricultura - Estimaciones agrícolas,MAGyP,Agricultura - Estimaciones agrícolas,""Serie de estadística agrícola, por cultivo, campaña, provincia y partido/departamento de la República Argentina. Contiene los siguientes datos: superficie sembrada, superficie cosechada, producción y rendimiento. Las superficies se muestran en hectáreas, la producción en toneladas y el rendimiento en kg/ha. Los datos se actualizan semestralmente."",,1969-01-01,2017-01-01,49,1296,False,1678031,1819045,-0.07752089695417097,True,306,30,106,121"
"agroindustria,9e1e77ba-267e-4eaa-a59f-3296e86b5f36,155e4f22-12e5-4026-a0f0-ca1ecb3c9950,AGRO_0251,R/P1Y,produccion_girasol,Toneladas,Estimación de la producción  de girasol en toneladas,Serie de Tiempo Estimación de Girasol,Dirección de Estimaciones Agrícolas,http://datos.agroindustria.gob.ar/dataset/9e1e77ba-267e-4eaa-a59f-3296e86b5f36/resource/155e4f22-12e5-4026-a0f0-ca1ecb3c9950/download/girasol.csv,Agricultura - Estimaciones agrícolas,MAGyP,Agricultura - Estimaciones agrícolas,""Serie de estadística agrícola, por cultivo, campaña, provincia y partido/departamento de la República Argentina. Contiene los siguientes datos: superficie sembrada, superficie cosechada, producción y rendimiento. Las superficies se muestran en hectáreas, la producción en toneladas y el rendimiento en kg/ha. Los datos se actualizan semestralmente."",,1969-01-01,2017-01-01,49,1296,False,3537545,3546707,-0.002583241299605521,True,7708,342,1868,2143"
"agroindustria,9e1e77ba-267e-4eaa-a59f-3296e86b5f36,155e4f22-12e5-4026-a0f0-ca1ecb3c9950,AGRO_0252,R/P1Y,rendimiento_girasol,kilogramos por hectárea,Estimación del rendimiento en kilogramos por hectárea de girasol,Serie de Tiempo Estimación de Girasol,Dirección de Estimaciones Agrícolas,http://datos.agroindustria.gob.ar/dataset/9e1e77ba-267e-4eaa-a59f-3296e86b5f36/resource/155e4f22-12e5-4026-a0f0-ca1ecb3c9950/download/girasol.csv,Agricultura - Estimaciones agrícolas,MAGyP,Agricultura - Estimaciones agrícolas,""Serie de estadística agrícola, por cultivo, campaña, provincia y partido/departamento de la República Argentina. Contiene los siguientes datos: superficie sembrada, superficie cosechada, producción y rendimiento. Las superficies se muestran en hectáreas, la producción en toneladas y el rendimiento en kg/ha. Los datos se actualizan semestralmente."",,1969-01-01,2017-01-01,49,1296,False,2108,1950,0.08102564102564092,True,425,34,105,125"
"agroindustria,9e1e77ba-267e-4eaa-a59f-3296e86b5f36,5338c78e-91a8-4bef-b9d7-9d1d02a82c1b,AGRO_0043,R/P1Y,superficie_sembrada_maiz,Hectáreas,Estimación de las hectáreas sembradas de maíz,Serie de tiempo Estimación de Maíz,Dirección de Estimaciones Agrícolas,http://datos.agroindustria.gob.ar/dataset/9e1e77ba-267e-4eaa-a59f-3296e86b5f36/resource/5338c78e-91a8-4bef-b9d7-9d1d02a82c1b/download/serie_de_tiempo_maiz.csv,Agricultura - Estimaciones agrícolas,MAGyP,Agricultura - Estimaciones agrícolas,""Serie de estadística agrícola, por cultivo, campaña, provincia y partido/departamento de la República Argentina. Contiene los siguientes datos: superficie sembrada, superficie cosechada, producción y rendimiento. Las superficies se muestran en hectáreas, la producción en toneladas y el rendimiento en kg/ha. Los datos se actualizan semestralmente."",,1969-01-01,2017-01-01,49,1174,False,9139766,8486694,0.07695246228979147,True,722,0,43,210"
"agroindustria,9e1e77ba-267e-4eaa-a59f-3296e86b5f36,5338c78e-91a8-4bef-b9d7-9d1d02a82c1b,AGRO_0044,R/P1Y,superficie_cosechada_maiz,Hectáreas,Estimación de las hectáreas cosechadas de maíz,Serie de tiempo Estimación de Maíz,Dirección de Estimaciones Agrícolas,http://datos.agroindustria.gob.ar/dataset/9e1e77ba-267e-4eaa-a59f-3296e86b5f36/resource/5338c78e-91a8-4bef-b9d7-9d1d02a82c1b/download/serie_de_tiempo_maiz.csv,Agricultura - Estimaciones agrícolas,MAGyP,Agricultura - Estimaciones agrícolas,""Serie de estadística agrícola, por cultivo, campaña, provincia y partido/departamento de la República Argentina. Contiene los siguientes datos: superficie sembrada, superficie cosechada, producción y rendimiento. Las superficies se muestran en hectáreas, la producción en toneladas y el rendimiento en kg/ha. Los datos se actualizan semestralmente."",,1969-01-01,2017-01-01,49,1174,False,7138620,6536763,0.09207263595146409,True,342,0,35,143"
"agroindustria,9e1e77ba-267e-4eaa-a59f-3296e86b5f36,5338c78e-91a8-4bef-b9d7-9d1d02a82c1b,AGRO_0045,R/P1Y,produccion_maiz,tonelada,Estimación de la producción  de maíz en toneladas,Serie de tiempo Estimación de Maíz,Dirección de Estimaciones Agrícolas,http://datos.agroindustria.gob.ar/dataset/9e1e77ba-267e-4eaa-a59f-3296e86b5f36/resource/5338c78e-91a8-4bef-b9d7-9d1d02a82c1b/download/serie_de_tiempo_maiz.csv,Agricultura - Estimaciones agrícolas,MAGyP,Agricultura - Estimaciones agrícolas,""Serie de estadística agrícola, por cultivo, campaña, provincia y partido/departamento de la República Argentina. Contiene los siguientes datos: superficie sembrada, superficie cosechada, producción y rendimiento. Las superficies se muestran en hectáreas, la producción en toneladas y el rendimiento en kg/ha. Los datos se actualizan semestralmente."",,1969-01-01,2017-01-01,49,1174,False,43462323,49490326,-0.12180164260789073,True,5210,0,436,2016"
"agroindustria,9e1e77ba-267e-4eaa-a59f-3296e86b5f36,5338c78e-91a8-4bef-b9d7-9d1d02a82c1b,AGRO_0095,R/P1Y,rendimiento_maiz,kilogramo por hectárea,Estimación del rendimiento en kilogramos por hectárea de maíz,Serie de tiempo Estimación de Maíz,Dirección de Estimaciones Agrícolas,http://datos.agroindustria.gob.ar/dataset/9e1e77ba-267e-4eaa-a59f-3296e86b5f36/resource/5338c78e-91a8-4bef-b9d7-9d1d02a82c1b/download/serie_de_tiempo_maiz.csv,Agricultura - Estimaciones agrícolas,MAGyP,Agricultura - Estimaciones agrícolas,""Serie de estadística agrícola, por cultivo, campaña, provincia y partido/departamento de la República Argentina. Contiene los siguientes datos: superficie sembrada, superficie cosechada, producción y rendimiento. Las superficies se muestran en hectáreas, la producción en toneladas y el rendimiento en kg/ha. Los datos se actualizan semestralmente."",,1969-01-01,2017-01-01,49,1174,False,6088,7571,-0.19587901201954827,True,425,0,31,138"
"agroindustria,9e1e77ba-267e-4eaa-a59f-3296e86b5f36,ca5e31b5-a51f-4738-bae0-773838b5dd1e,AGRO_0100,R/P1Y,superficie_sembrada_trigo_pan,Hectáreas,Estimación de las hectáreas sembradas de trigo pan,Serie de Tiempo Estimación de Trigo Pan,Dirección de Estimaciones Agrícolas,https://datos.magyp.gob.ar/dataset/9e1e77ba-267e-4eaa-a59f-3296e86b5f36/resource/ca5e31b5-a51f-4738-bae0-773838b5dd1e/download/serie-de-tiempo-trigo.csv,Agricultura - Estimaciones agrícolas,MAGyP,Agricultura - Estimaciones agrícolas,""Serie de estadística agrícola, por cultivo, campaña, provincia y partido/departamento de la República Argentina. Contiene los siguientes datos: superficie sembrada, superficie cosechada, producción y rendimiento. Las superficies se muestran en hectáreas, la producción en toneladas y el rendimiento en kg/ha. Los datos se actualizan semestralmente."",,1969-01-01,2018-01-01,50,2331,False,6287149,5927610,0.060654968866035386,False,1895,45,117,182"
"agroindustria,9e1e77ba-267e-4eaa-a59f-3296e86b5f36,ca5e31b5-a51f-4738-bae0-773838b5dd1e,AGRO_0101,R/P1Y,superficie_cosechada_trigo_pan,Hectáreas,Estimación de las hectáreas cosechadas de trigo pan,Serie de Tiempo Estimación de Trigo Pan,Dirección de Estimaciones Agrícolas,https://datos.magyp.gob.ar/dataset/9e1e77ba-267e-4eaa-a59f-3296e86b5f36/resource/ca5e31b5-a51f-4738-bae0-773838b5dd1e/download/serie-de-tiempo-trigo.csv,Agricultura - Estimaciones agrícolas,MAGyP,Agricultura - Estimaciones agrícolas,""Serie de estadística agrícola, por cultivo, campaña, provincia y partido/departamento de la República Argentina. Contiene los siguientes datos: superficie sembrada, superficie cosechada, producción y rendimiento. Las superficies se muestran en hectáreas, la producción en toneladas y el rendimiento en kg/ha. Los datos se actualizan semestralmente."",,1969-01-01,2018-01-01,50,2331,False,6050953,5822173,0.03929460701356691,False,1842,40,110,176"
"agroindustria,9e1e77ba-267e-4eaa-a59f-3296e86b5f36,ca5e31b5-a51f-4738-bae0-773838b5dd1e,AGRO_0102,R/P1Y,produccion_trigo_pan,Toneladas,Estimación de la producción  de trigo pan en toneladas,Serie de Tiempo Estimación de Trigo Pan,Dirección de Estimaciones Agrícolas,https://datos.magyp.gob.ar/dataset/9e1e77ba-267e-4eaa-a59f-3296e86b5f36/resource/ca5e31b5-a51f-4738-bae0-773838b5dd1e/download/serie-de-tiempo-trigo.csv,Agricultura - Estimaciones agrícolas,MAGyP,Agricultura - Estimaciones agrícolas,""Serie de estadística agrícola, por cultivo, campaña, provincia y partido/departamento de la República Argentina. Contiene los siguientes datos: superficie sembrada, superficie cosechada, producción y rendimiento. Las superficies se muestran en hectáreas, la producción en toneladas y el rendimiento en kg/ha. Los datos se actualizan semestralmente."",,1969-01-01,2018-01-01,50,2331,False,19459727,18518045,0.05085212828892027,False,13138,42,110,181"
"agroindustria,9e1e77ba-267e-4eaa-a59f-3296e86b5f36,ca5e31b5-a51f-4738-bae0-773838b5dd1e,AGRO_0103,R/P1Y,rendimiento_trigo_pan,Kilogramos por hectárea,Estimación del rendimiento en kilogramos por hectárea de trigo pan,Serie de Tiempo Estimación de Trigo Pan,Dirección de Estimaciones Agrícolas,https://datos.magyp.gob.ar/dataset/9e1e77ba-267e-4eaa-a59f-3296e86b5f36/resource/ca5e31b5-a51f-4738-bae0-773838b5dd1e/download/serie-de-tiempo-trigo.csv,Agricultura - Estimaciones agrícolas,MAGyP,Agricultura - Estimaciones agrícolas,""Serie de estadística agrícola, por cultivo, campaña, provincia y partido/departamento de la República Argentina. Contiene los siguientes datos: superficie sembrada, superficie cosechada, producción y rendimiento. Las superficies se muestran en hectáreas, la producción en toneladas y el rendimiento en kg/ha. Los datos se actualizan semestralmente."",,1969-01-01,2018-01-01,50,2331,False,3216,3181,0.011002829298962569,False,1962,41,115,186"
"agroindustria,9e1e77ba-267e-4eaa-a59f-3296e86b5f36,f8732c7c-33d2-4503-8181-396cd348d380,AGRO_0096,R/P1Y,superficie_sembrada_soja,Hectáreas,Estimación de las hectáreas sembradas de soja,Serie de Tiempo Estimación de Soja,Dirección de Estimaciones Agrícolas,http://datos.agroindustria.gob.ar/dataset/9e1e77ba-267e-4eaa-a59f-3296e86b5f36/resource/f8732c7c-33d2-4503-8181-396cd348d380/download/serie-de-tiempo-soja.csv,Agricultura - Estimaciones agrícolas,MAGyP,Agricultura - Estimaciones agrícolas,""Serie de estadística agrícola, por cultivo, campaña, provincia y partido/departamento de la República Argentina. Contiene los siguientes datos: superficie sembrada, superficie cosechada, producción y rendimiento. Las superficies se muestran en hectáreas, la producción en toneladas y el rendimiento en kg/ha. Los datos se actualizan semestralmente."",,1969-01-01,2017-01-01,49,1296,False,17259260,18057162,-0.044187563915082606,True,1072,67,251,295"
